ID|Names|Levels|GoodsIn|GUIDExt|GUIDExtParent|
000000353|Душевые кабины|1|1|bf9cc5c9-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000355|Мебель для ванных комнат|1|1|bf9cc5cb-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000357|Мойки|1|1|bf9cc5cd-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000359|Система водоснабжения и отопления|1|1|bf9cc5cf-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000361|Насосное оборудование|1|1|bf9cc5d1-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000363|Резинотехнические изделия|1|1|bf9cc5d3-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000365|Сантехническая арматура и комплектующие|1|1|bf9cc5d5-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000367|Санфаянс|1|1|bf9cc5d7-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000369|Система канализации|1|1|bf9cc5d9-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000371|Системы вентиляции и вытяжки|1|1|bf9cc5db-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000373|Смесители|1|1|bf9cc5dd-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000375|Фильтры|1|1|bf9cc5df-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000377|Фитинги|1|1|bf9cc5e1-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000379|Утеплитель трубный|1|1|bf9cc5e3-3ffb-11e8-a200-88d7f6d608b5|bf9cc5be-3ffb-11e8-a200-88d7f6d608b5
000000381|Двери, Арки, Окна, Скобяные изделия|0|0|bf9cc5e5-3ffb-11e8-a200-88d7f6d608b5|
000000382|Арки|1|0|bf9cc5e6-3ffb-11e8-a200-88d7f6d608b5|bf9cc5e5-3ffb-11e8-a200-88d7f6d608b5
000000383|Арки ламинированные и ПВХ|2|1|bf9cc5e7-3ffb-11e8-a200-88d7f6d608b5|bf9cc5e6-3ffb-11e8-a200-88d7f6d608b5
000000385|Арки МДФ под покраску|2|1|bf9cc5e9-3ffb-11e8-a200-88d7f6d608b5|bf9cc5e6-3ffb-11e8-a200-88d7f6d608b5
000000387|Арки шпонированные|2|1|bf9cc5eb-3ffb-11e8-a200-88d7f6d608b5|bf9cc5e6-3ffb-11e8-a200-88d7f6d608b5
000000389|Двери|1|0|bf9cc5ed-3ffb-11e8-a200-88d7f6d608b5|bf9cc5e5-3ffb-11e8-a200-88d7f6d608b5
000000390|Двери межкомнатные|2|1|bf9cc5ee-3ffb-11e8-a200-88d7f6d608b5|bf9cc5ed-3ffb-11e8-a200-88d7f6d608b5
000000392|Двери металлические|2|1|bf9cc5f0-3ffb-11e8-a200-88d7f6d608b5|bf9cc5ed-3ffb-11e8-a200-88d7f6d608b5
000000394|Двери для Бани|2|1|bf9cc5f2-3ffb-11e8-a200-88d7f6d608b5|bf9cc5ed-3ffb-11e8-a200-88d7f6d608b5
000000396|Замочно-скобяные изделия|1|0|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5|bf9cc5e5-3ffb-11e8-a200-88d7f6d608b5
000000397|Доводчики, пружины|2|1|bf9cc5f5-3ffb-11e8-a200-88d7f6d608b5|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5
000000399|Замки врезные|2|1|bf9cc5f7-3ffb-11e8-a200-88d7f6d608b5|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5
000000401|Замки навесные|2|1|bf9cc5f9-3ffb-11e8-a200-88d7f6d608b5|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5
000000403|Замки накладные|2|1|bf9cc5fb-3ffb-11e8-a200-88d7f6d608b5|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5
000000405|Защелки межкомнатные|2|1|bf9cc5fd-3ffb-11e8-a200-88d7f6d608b5|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5
000000407|Комлектующие к замкам|2|1|bf9cc5ff-3ffb-11e8-a200-88d7f6d608b5|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5
000000409|Мебельная фурнитура|2|1|bf9cc601-3ffb-11e8-a200-88d7f6d608b5|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5
000000411|Петли|2|1|bf9cc603-3ffb-11e8-a200-88d7f6d608b5|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5
000000413|Почтовые замки|2|1|bf9cc605-3ffb-11e8-a200-88d7f6d608b5|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5
000000415|Ручки|2|1|bf9cc607-3ffb-11e8-a200-88d7f6d608b5|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5
000000417|Цилиндровые механизмы|2|1|bf9cc609-3ffb-11e8-a200-88d7f6d608b5|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5
000000419|Шпингалеты, задвижки, засовы|2|1|bf9cc60b-3ffb-11e8-a200-88d7f6d608b5|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5
000000421|Окна|1|0|bf9cc60d-3ffb-11e8-a200-88d7f6d608b5|bf9cc5e5-3ffb-11e8-a200-88d7f6d608b5
000000422|Окна деревянные|2|1|bf9cc60e-3ffb-11e8-a200-88d7f6d608b5|bf9cc60d-3ffb-11e8-a200-88d7f6d608b5
000000424|Окна мансардные|2|1|bf9cc610-3ffb-11e8-a200-88d7f6d608b5|bf9cc60d-3ffb-11e8-a200-88d7f6d608b5
000000426|Окна пластиковые|2|1|bf9cc612-3ffb-11e8-a200-88d7f6d608b5|bf9cc60d-3ffb-11e8-a200-88d7f6d608b5
000000428|Отливы пластиковые|2|1|bf9cc614-3ffb-11e8-a200-88d7f6d608b5|bf9cc60d-3ffb-11e8-a200-88d7f6d608b5
000000430|Подоконники пластиковые|2|1|bf9cc616-3ffb-11e8-a200-88d7f6d608b5|bf9cc60d-3ffb-11e8-a200-88d7f6d608b5
000000432|Решетки оконные|2|1|bf9cc618-3ffb-11e8-a200-88d7f6d608b5|bf9cc60d-3ffb-11e8-a200-88d7f6d608b5
000000434|Сендвич-панели|2|1|bf9cc61a-3ffb-11e8-a200-88d7f6d608b5|bf9cc60d-3ffb-11e8-a200-88d7f6d608b5
000000436|Штапики пластиковые|2|1|bf9cc61c-3ffb-11e8-a200-88d7f6d608b5|bf9cc60d-3ffb-11e8-a200-88d7f6d608b5
000000438|Карнизы/Шторы/тюль|2|1|bf9cc61e-3ffb-11e8-a200-88d7f6d608b5|bf9cc60d-3ffb-11e8-a200-88d7f6d608b5
000000440|Отделочные материалы, декор|0|0|bf9cc620-3ffb-11e8-a200-88d7f6d608b5|
000000441|Напольные покрытия|0|0|bf9cc621-3ffb-11e8-a200-88d7f6d608b5|
000000442|Арт-винил|1|1|bf9cc622-3ffb-11e8-a200-88d7f6d608b5|bf9cc621-3ffb-11e8-a200-88d7f6d608b5
000000444|Газон искуственный|1|1|bf9cc624-3ffb-11e8-a200-88d7f6d608b5|bf9cc621-3ffb-11e8-a200-88d7f6d608b5
000000446|Ковровое покрытие|1|1|bf9cc626-3ffb-11e8-a200-88d7f6d608b5|bf9cc621-3ffb-11e8-a200-88d7f6d608b5
000000448|Ламинат|1|1|bf9cc628-3ffb-11e8-a200-88d7f6d608b5|bf9cc621-3ffb-11e8-a200-88d7f6d608b5
000000450|Линолеум|1|1|bf9cc62a-3ffb-11e8-a200-88d7f6d608b5|bf9cc621-3ffb-11e8-a200-88d7f6d608b5
000000452|Обвод для труб ПВХ цветной|1|1|bf9cc62c-3ffb-11e8-a200-88d7f6d608b5|bf9cc621-3ffb-11e8-a200-88d7f6d608b5
000000454|Плинтус пластиковый|1|1|bf9cc62e-3ffb-11e8-a200-88d7f6d608b5|bf9cc621-3ffb-11e8-a200-88d7f6d608b5
000000456|Порожки|1|1|bf9cc630-3ffb-11e8-a200-88d7f6d608b5|bf9cc621-3ffb-11e8-a200-88d7f6d608b5
000000458|Потолок|1|0|bf9cc632-3ffb-11e8-a200-88d7f6d608b5|bf9cc620-3ffb-11e8-a200-88d7f6d608b5
000000459|Подвесной потолок|2|1|bf9cc633-3ffb-11e8-a200-88d7f6d608b5|bf9cc632-3ffb-11e8-a200-88d7f6d608b5
000000461|Плитка и плинтуса потолочные полистирол|2|1|bf9cc635-3ffb-11e8-a200-88d7f6d608b5|bf9cc632-3ffb-11e8-a200-88d7f6d608b5
000000463|Подвесная система|2|1|bf9cc637-3ffb-11e8-a200-88d7f6d608b5|bf9cc632-3ffb-11e8-a200-88d7f6d608b5
000000465|Потолок кассетный|2|1|bf9cc639-3ffb-11e8-a200-88d7f6d608b5|bf9cc632-3ffb-11e8-a200-88d7f6d608b5
000000467|Потолок реечный|2|1|bf9cc63b-3ffb-11e8-a200-88d7f6d608b5|bf9cc632-3ffb-11e8-a200-88d7f6d608b5
000000469|Природный камень|1|0|bf9cc63d-3ffb-11e8-a200-88d7f6d608b5|bf9cc64f-3ffb-11e8-a200-88d7f6d608b5
000000470|Булыжник|2|1|bf9cc63e-3ffb-11e8-a200-88d7f6d608b5|bf9cc63d-3ffb-11e8-a200-88d7f6d608b5
000000472|Валун|2|1|bf9cc640-3ffb-11e8-a200-88d7f6d608b5|bf9cc63d-3ffb-11e8-a200-88d7f6d608b5
000000474|Галька|2|1|bf9cc642-3ffb-11e8-a200-88d7f6d608b5|bf9cc63d-3ffb-11e8-a200-88d7f6d608b5
000000476|Колотый камень|2|1|bf9cc644-3ffb-11e8-a200-88d7f6d608b5|bf9cc63d-3ffb-11e8-a200-88d7f6d608b5
000000478|Крошка|2|1|bf9cc646-3ffb-11e8-a200-88d7f6d608b5|bf9cc63d-3ffb-11e8-a200-88d7f6d608b5
000000480|Песчаник|2|1|bf9cc648-3ffb-11e8-a200-88d7f6d608b5|bf9cc63d-3ffb-11e8-a200-88d7f6d608b5
000000482|Ступени|2|1|bf9cc64a-3ffb-11e8-a200-88d7f6d608b5|bf9cc63d-3ffb-11e8-a200-88d7f6d608b5
000000484|Искусственный камень|1|0|bf9cc64c-3ffb-11e8-a200-88d7f6d608b5|bf9cc64f-3ffb-11e8-a200-88d7f6d608b5
000000485|Casavaga|2|1|bf9cc64d-3ffb-11e8-a200-88d7f6d608b5|bf9cc64c-3ffb-11e8-a200-88d7f6d608b5
000000487|Плитка керамическая и декоративный камень|0|0|bf9cc64f-3ffb-11e8-a200-88d7f6d608b5|
000000489|Обои|1|0|bf9cc651-3ffb-11e8-a200-88d7f6d608b5|bf9cc620-3ffb-11e8-a200-88d7f6d608b5
000000490|Стеклообои|2|1|bf9cc652-3ffb-11e8-a200-88d7f6d608b5|bf9cc651-3ffb-11e8-a200-88d7f6d608b5
000000492|Стеклохолст|2|1|bf9cc654-3ffb-11e8-a200-88d7f6d608b5|bf9cc651-3ffb-11e8-a200-88d7f6d608b5
000000494|Плитка|1|0|bf9cc656-3ffb-11e8-a200-88d7f6d608b5|bf9cc64f-3ffb-11e8-a200-88d7f6d608b5
000000495|КЕРАМИЧЕСКАЯ ПЛИТКА|2|1|bf9cc657-3ffb-11e8-a200-88d7f6d608b5|bf9cc656-3ffb-11e8-a200-88d7f6d608b5
000000497|КЕРАМОГРАНИТ|2|1|bf9cc659-3ffb-11e8-a200-88d7f6d608b5|bf9cc656-3ffb-11e8-a200-88d7f6d608b5
000000499|Стеновые материалы|1|0|bf9cc65b-3ffb-11e8-a200-88d7f6d608b5|bf9cc620-3ffb-11e8-a200-88d7f6d608b5
000000500|Вагонка ПВХ|2|1|bf9cc65c-3ffb-11e8-a200-88d7f6d608b5|bf9cc65b-3ffb-11e8-a200-88d7f6d608b5
000000502|Панели виниловые|2|1|bf9cc65e-3ffb-11e8-a200-88d7f6d608b5|bf9cc65b-3ffb-11e8-a200-88d7f6d608b5
000000504|Панели МДФ|2|1|bf9cc660-3ffb-11e8-a200-88d7f6d608b5|bf9cc65b-3ffb-11e8-a200-88d7f6d608b5
000000506|Панели ПВХ|2|1|bf9cc662-3ffb-11e8-a200-88d7f6d608b5|bf9cc65b-3ffb-11e8-a200-88d7f6d608b5
000000508|Панели ХДФ и МДФ листовые|2|1|bf9cc664-3ffb-11e8-a200-88d7f6d608b5|bf9cc65b-3ffb-11e8-a200-88d7f6d608b5
000000510|Профиль для листовых панелей|2|1|bf9cc666-3ffb-11e8-a200-88d7f6d608b5|bf9cc65b-3ffb-11e8-a200-88d7f6d608b5
000000512|Профиль для панелей ПВХ|2|1|bf9cc668-3ffb-11e8-a200-88d7f6d608b5|bf9cc65b-3ffb-11e8-a200-88d7f6d608b5
000000514|Раскладка под плитку|2|1|c70d456a-3ffb-11e8-a200-88d7f6d608b5|bf9cc65b-3ffb-11e8-a200-88d7f6d608b5
000000516|Уголки дюралевые|2|1|c70d456c-3ffb-11e8-a200-88d7f6d608b5|bf9cc65b-3ffb-11e8-a200-88d7f6d608b5
000000518|Уголки ПВХ|2|1|c70d456e-3ffb-11e8-a200-88d7f6d608b5|bf9cc65b-3ffb-11e8-a200-88d7f6d608b5
000000520|Фартук|2|1|c70d4570-3ffb-11e8-a200-88d7f6d608b5|bf9cc65b-3ffb-11e8-a200-88d7f6d608b5
000000522|Товары для дома и сада|0|0|c70d4572-3ffb-11e8-a200-88d7f6d608b5|
000000523|Предметы интерьера|1|0|c70d4573-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000524|Ароматические свечи, лампы|2|1|c70d4574-3ffb-11e8-a200-88d7f6d608b5|c70d4573-3ffb-11e8-a200-88d7f6d608b5
000000526|Декоративные резные изделия из металла|2|1|c70d4576-3ffb-11e8-a200-88d7f6d608b5|c70d4573-3ffb-11e8-a200-88d7f6d608b5
000000528|Ключница|2|1|c70d4578-3ffb-11e8-a200-88d7f6d608b5|c70d4573-3ffb-11e8-a200-88d7f6d608b5
000000530|Новогодние украшения|2|1|c70d457a-3ffb-11e8-a200-88d7f6d608b5|c70d4573-3ffb-11e8-a200-88d7f6d608b5
000000532|Фоторамка|2|1|c70d457c-3ffb-11e8-a200-88d7f6d608b5|c70d4573-3ffb-11e8-a200-88d7f6d608b5
000000534|Часы|2|1|c70d457e-3ffb-11e8-a200-88d7f6d608b5|c70d4573-3ffb-11e8-a200-88d7f6d608b5
000000536|Ящики почтовые|2|1|c70d4580-3ffb-11e8-a200-88d7f6d608b5|c70d4573-3ffb-11e8-a200-88d7f6d608b5
000000538|Хозяйственные товары|1|0|c70d4582-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000539|Сетка москитная|2|1|c70d4583-3ffb-11e8-a200-88d7f6d608b5|c70d4582-3ffb-11e8-a200-88d7f6d608b5
000000541|Автотовары|2|1|c70d4585-3ffb-11e8-a200-88d7f6d608b5|c70d4582-3ffb-11e8-a200-88d7f6d608b5
000000543|Бытовая техника|2|1|c70d4587-3ffb-11e8-a200-88d7f6d608b5|c70d4582-3ffb-11e8-a200-88d7f6d608b5
000000545|Посуда и кухонные пренадлежности|2|1|c70d4589-3ffb-11e8-a200-88d7f6d608b5|c70d4582-3ffb-11e8-a200-88d7f6d608b5
000000547|Сувениры|2|1|c70d458b-3ffb-11e8-a200-88d7f6d608b5|c70d4582-3ffb-11e8-a200-88d7f6d608b5
000000549|Товары для уборки дома|2|1|c70d458d-3ffb-11e8-a200-88d7f6d608b5|c70d4582-3ffb-11e8-a200-88d7f6d608b5
000000551|Сад и огород|1|0|c70d458f-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000552|Известь|2|1|c70d4590-3ffb-11e8-a200-88d7f6d608b5|c70d458f-3ffb-11e8-a200-88d7f6d608b5
000000554|Грунты/дренаж|2|1|c70d4592-3ffb-11e8-a200-88d7f6d608b5|c70d458f-3ffb-11e8-a200-88d7f6d608b5
000000556|Обустройство сада и огорода|2|1|c70d4594-3ffb-11e8-a200-88d7f6d608b5|c70d458f-3ffb-11e8-a200-88d7f6d608b5
000000558|Стимулятор/регулятор роста|2|1|c70d4596-3ffb-11e8-a200-88d7f6d608b5|c70d458f-3ffb-11e8-a200-88d7f6d608b5
000000560|Поливочная система|2|1|c70d4598-3ffb-11e8-a200-88d7f6d608b5|c70d458f-3ffb-11e8-a200-88d7f6d608b5
000000562|Садово-огородный инвентарь|2|1|c70d459a-3ffb-11e8-a200-88d7f6d608b5|c70d458f-3ffb-11e8-a200-88d7f6d608b5
000000564|Садовые емкости|2|1|c70d459c-3ffb-11e8-a200-88d7f6d608b5|c70d458f-3ffb-11e8-a200-88d7f6d608b5
000000566|Средства для защиты растений|2|1|c70d459e-3ffb-11e8-a200-88d7f6d608b5|c70d458f-3ffb-11e8-a200-88d7f6d608b5
000000568|Товары для рассады|2|1|c70d45a0-3ffb-11e8-a200-88d7f6d608b5|c70d458f-3ffb-11e8-a200-88d7f6d608b5
000000570|Удобрения|2|1|c70d45a2-3ffb-11e8-a200-88d7f6d608b5|c70d458f-3ffb-11e8-a200-88d7f6d608b5
000000572|Укрывной материал|2|1|c70d45a4-3ffb-11e8-a200-88d7f6d608b5|c70d458f-3ffb-11e8-a200-88d7f6d608b5
000000574|Бассейны|1|0|c70d45a6-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000576|Оборудование для бассейнов|2|1|c70d45a8-3ffb-11e8-a200-88d7f6d608b5|c70d45a6-3ffb-11e8-a200-88d7f6d608b5
000000578|Надувная мебель|1|1|c70d45aa-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000580|Зонты подставки|1|1|c70d45ac-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000582|Качели, гамаки|1|1|c70d45ae-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000584|Мангалы, грили, барбекю, тандыр|1|1|c70d45b0-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000586|Отдых на воде|1|1|c70d45b2-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000588|Павильон, шатер|1|1|c70d45b4-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000590|Палатки, мешки спальные|1|1|c70d45b6-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000592|Средства для загара|1|1|c70d45b8-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000594|Товары для детей|1|1|c70d45ba-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000596|Товары для пикника|1|1|c70d45bc-3ffb-11e8-a200-88d7f6d608b5|c70d4572-3ffb-11e8-a200-88d7f6d608b5
000000598|Печи для дома и бани|0|0|c70d45be-3ffb-11e8-a200-88d7f6d608b5|
000000599|Расходные материалы для печей и каминов|1|1|c70d45bf-3ffb-11e8-a200-88d7f6d608b5|c70d45be-3ffb-11e8-a200-88d7f6d608b5
000000601|Котлы, печи|1|0|c70d45c1-3ffb-11e8-a200-88d7f6d608b5|c70d45be-3ffb-11e8-a200-88d7f6d608b5
000000602|Печи-камины|2|1|c70d45c2-3ffb-11e8-a200-88d7f6d608b5|c70d45c1-3ffb-11e8-a200-88d7f6d608b5
000000604|Печи для бани|2|1|c70d45c4-3ffb-11e8-a200-88d7f6d608b5|c70d45c1-3ffb-11e8-a200-88d7f6d608b5
000000606|Печи отпительные|2|1|c70d45c6-3ffb-11e8-a200-88d7f6d608b5|c70d45c1-3ffb-11e8-a200-88d7f6d608b5
000000608|Теплоизоляционные материалы|1|1|c70d45c8-3ffb-11e8-a200-88d7f6d608b5|c70d45be-3ffb-11e8-a200-88d7f6d608b5
000000610|Аксессуары для каминов|1|1|c70d45ca-3ffb-11e8-a200-88d7f6d608b5|c70d45be-3ffb-11e8-a200-88d7f6d608b5
000000612|Водогрейные колонки|1|1|c70d45cc-3ffb-11e8-a200-88d7f6d608b5|c70d45be-3ffb-11e8-a200-88d7f6d608b5
000000614|Дымоходы и комплектующие|1|0|c70d45ce-3ffb-11e8-a200-88d7f6d608b5|c70d45be-3ffb-11e8-a200-88d7f6d608b5
000000616|Средства для дымоходов|2|1|c70d45d0-3ffb-11e8-a200-88d7f6d608b5|c70d45ce-3ffb-11e8-a200-88d7f6d608b5
000000618|Евродрова|1|1|c70d45d2-3ffb-11e8-a200-88d7f6d608b5|c70d45be-3ffb-11e8-a200-88d7f6d608b5
000000620|Камень для сауны и бани|1|1|c70d45d4-3ffb-11e8-a200-88d7f6d608b5|c70d45be-3ffb-11e8-a200-88d7f6d608b5
000000622|Котлы отопительные|2|1|c70d45d6-3ffb-11e8-a200-88d7f6d608b5|c70d45c1-3ffb-11e8-a200-88d7f6d608b5
000000624|Облицовочная плитка/соляная|1|1|c70d45d8-3ffb-11e8-a200-88d7f6d608b5|c70d45be-3ffb-11e8-a200-88d7f6d608b5
000000626|Банные аксессуары|1|0|c70d45da-3ffb-11e8-a200-88d7f6d608b5|c70d45be-3ffb-11e8-a200-88d7f6d608b5
000000627|Банная косметика|2|1|c70d45db-3ffb-11e8-a200-88d7f6d608b5|c70d45da-3ffb-11e8-a200-88d7f6d608b5
000000630|Мебель для бани|1|1|c70d45de-3ffb-11e8-a200-88d7f6d608b5|c70d45be-3ffb-11e8-a200-88d7f6d608b5
000000632|Средства защиты|1|0|c70d45e0-3ffb-11e8-a200-88d7f6d608b5|b80b1849-3ffb-11e8-a200-88d7f6d608b5
000000633|Спецодежда|2|1|c70d45e1-3ffb-11e8-a200-88d7f6d608b5|c70d45e0-3ffb-11e8-a200-88d7f6d608b5
000000635|Обувь|2|1|c70d45e3-3ffb-11e8-a200-88d7f6d608b5|c70d45e0-3ffb-11e8-a200-88d7f6d608b5
000000637|Каркасные и надувные бассейны|2|1|148b3f85-42d1-11e8-a200-88d7f6d608b5|c70d45a6-3ffb-11e8-a200-88d7f6d608b5
000000638|Дымоходы |2|1|148b3f86-42d1-11e8-a200-88d7f6d608b5|c70d45ce-3ffb-11e8-a200-88d7f6d608b5
000000639|Аксессуары для бани|2|1|148b3f88-42d1-11e8-a200-88d7f6d608b5|c70d45da-3ffb-11e8-a200-88d7f6d608b5
000000640|Ручной инструмент|1|1|000c5b7b-42f4-11e8-a200-88d7f6d608b5|b80b1849-3ffb-11e8-a200-88d7f6d608b5
000000644|Оконная фурнитура|2|1|022f4206-43b0-11e8-a200-88d7f6d608b5|bf9cc5f4-3ffb-11e8-a200-88d7f6d608b5
000000646|Мебель|2|1|022f4209-43b0-11e8-a200-88d7f6d608b5|c70d458f-3ffb-11e8-a200-88d7f6d608b5
000000648|Печное литье|1|1|022f420c-43b0-11e8-a200-88d7f6d608b5|c70d45be-3ffb-11e8-a200-88d7f6d608b5
000000650|Погонаж|1|1|022f420f-43b0-11e8-a200-88d7f6d608b5|b80b17e7-3ffb-11e8-a200-88d7f6d608b5
000000653|Разное|2|1|022f4215-43b0-11e8-a200-88d7f6d608b5|c70d4582-3ffb-11e8-a200-88d7f6d608b5
000000655|Труба профильная|2|1|7a947c36-484d-11e8-a200-88d7f6d608b5|b80b179c-3ffb-11e8-a200-88d7f6d608b5
000000657|Сайдинг металлический|2|1|0110677d-cea5-11e8-a20d-88d7f6d608b5|b80b17c2-3ffb-11e8-a200-88d7f6d608b5
000000659|Паркетная доска|1|1|4d15d562-e7d7-11e8-a211-88d7f6d608b5|bf9cc621-3ffb-11e8-a200-88d7f6d608b5
000000661|ТЕПЛИЦЫ И ПАРНИКИ|2|1|8a0edb21-ea60-11e8-a211-88d7f6d608b5|c70d458f-3ffb-11e8-a200-88d7f6d608b5
000000663|Облицовочная жаростойкая (терракот)|2|1|c29f848d-f47a-11e8-a211-88d7f6d608b5|bf9cc64c-3ffb-11e8-a200-88d7f6d608b5
000000666|Банные подарочные наборы|2|1|8eb0e1c5-f6bf-11e8-a212-88d7f6d608b5|c70d45da-3ffb-11e8-a200-88d7f6d608b5
000000668|Котлы электрические|2|1|c588a9dd-08f2-11e9-a215-88d7f6d608b5|bf9cc5b8-3ffb-11e8-a200-88d7f6d608b5
000000669|Поризованные блоки|2|1|411e06b4-0f31-11e9-a217-88d7f6d608b5|510b8823-3b1a-11e9-a21b-88d7f6d608b5
000000671|Малярный инструмент|2|1|487b43ae-2516-11e9-a21a-88d7f6d608b5|000c5b7b-42f4-11e8-a200-88d7f6d608b5
000000673|Добавки для строительных растворов |2|1|ad2e9ebb-2520-11e9-a21a-88d7f6d608b5|b80b17d2-3ffb-11e8-a200-88d7f6d608b5
000000683|Измерительный инструмент|2|1|58848ac8-25e2-11e9-a21a-88d7f6d608b5|000c5b7b-42f4-11e8-a200-88d7f6d608b5
000000684|Инструмент для работы с кафелем и стеклом|2|1|58848ac9-25e2-11e9-a21a-88d7f6d608b5|000c5b7b-42f4-11e8-a200-88d7f6d608b5
000000685|Крепежный инструмент|2|1|58848aca-25e2-11e9-a21a-88d7f6d608b5|000c5b7b-42f4-11e8-a200-88d7f6d608b5
000000686|Средства защиты труда|2|1|58848acb-25e2-11e9-a21a-88d7f6d608b5|000c5b7b-42f4-11e8-a200-88d7f6d608b5
000000687|Столярно-слесарный инструмент|2|1|58848acc-25e2-11e9-a21a-88d7f6d608b5|000c5b7b-42f4-11e8-a200-88d7f6d608b5
000000688|Шлифовальный инструмент|2|1|58848acd-25e2-11e9-a21a-88d7f6d608b5|000c5b7b-42f4-11e8-a200-88d7f6d608b5
000000689|Штукатурный инструмент|2|1|58848ace-25e2-11e9-a21a-88d7f6d608b5|000c5b7b-42f4-11e8-a200-88d7f6d608b5
000000690|Электроды, сварочная проволока|2|1|58848acf-25e2-11e9-a21a-88d7f6d608b5|bf9cc569-3ffb-11e8-a200-88d7f6d608b5
000000691|Паяльные лампы|2|1|58848ad0-25e2-11e9-a21a-88d7f6d608b5|bf9cc569-3ffb-11e8-a200-88d7f6d608b5
000000693|АКСЕССУАРЫ TV|2|1|586cfb86-2f83-11e9-a21b-88d7f6d608b5|bf9cc5ae-3ffb-11e8-a200-88d7f6d608b5
000000694|АНТЕННА|2|1|586cfb87-2f83-11e9-a21b-88d7f6d608b5|bf9cc5ae-3ffb-11e8-a200-88d7f6d608b5
000000695|ИНТЕРНЕТ|2|1|586cfb88-2f83-11e9-a21b-88d7f6d608b5|bf9cc5ae-3ffb-11e8-a200-88d7f6d608b5
000000696|Боксы, щиты|1|0|586cfb89-2f83-11e9-a21b-88d7f6d608b5|bf9cc5ad-3ffb-11e8-a200-88d7f6d608b5
000000697|РЕСИВЕР для ТВ|2|1|586cfb8a-2f83-11e9-a21b-88d7f6d608b5|bf9cc5ae-3ffb-11e8-a200-88d7f6d608b5
000000698|ТЕЛЕФОНИЯ|2|1|586cfb8b-2f83-11e9-a21b-88d7f6d608b5|bf9cc5ae-3ffb-11e8-a200-88d7f6d608b5
